_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684a72b1c11929bdd1fcf193,六月 ，新上地铁口边套叠加，中央空调带地暖，视野好诚意出售,松江泗泾泗凤公路758弄,113.45㎡,56413元/㎡,2019年建造,3室2厅3卫,共3层,640万,南近地铁,南
684a72b2c11929bdd1fcf194,笋盘来了标准飞机户型双卫|附送双阳台带固定车位|小区中心中层,松江九亭沪亭路240弄,109.27㎡,30659元/㎡,2005年建造,3室2厅2卫,中层(共14层),335万,南满五年近地铁,南
684a72b2c11929bdd1fcf195,位置佳 洋房中间楼层采光好 对洞泾外国语 有钥匙,松江洞泾倪家墩路120弄1-33号,80.54㎡,20611元/㎡,2019年建造,2室1厅1卫,高层(共10层),166万,南近地铁采光较好,南
684a72b2c11929bdd1fcf196,九亭九城湖滨 保养很好 面朝大自然 湖景小区 灵动三房实用,松江九亭沪亭北路618弄,104.68㎡,44899元/㎡,2010年建造,3室2厅1卫,低层(共14层),470万,南近地铁绿化率高采光较好,南
684a72b2c11929bdd1fcf197,次新花园洋房，总高8楼，中央空调地暖，婚装，花园60平,松江莘闵明兴路18弄,89.16㎡,52154元/㎡,2018年建造,3室2厅2卫,低层(共8层),465万,南北满五年车位充足,南北
684a72b4c11929bdd1fcf198,新出笋盘 接受置换 税费各付 诚意出售 户型正气 看房方便,松江九亭九新公路58弄,151.69㎡,37577元/㎡,2007年建造,3室2厅2卫,高层(共14层),570万,南满五年近地铁绿化率高,南
684a72b4c11929bdd1fcf199,精装修 电梯房 首创锦悦(二期) 满五 住房 楼层好 视野,松江松江大学城云恩路59弄,93.57㎡,48093元/㎡,2015年建造,3室2厅2卫,中层(共6层),450万,南满五年车位充足,南
684a72b4c11929bdd1fcf19a,大三房，满五 ， 诚意出售，可随时看房,松江佘山古楼公路1899弄,89.33㎡,36942元/㎡,2013年建造,3室2厅2卫,中层(共19层),330万,南北满五年近地铁采光较好,南北
684a72b4c11929bdd1fcf19b,新挂牌！房东 !随时看房！精装修送车位!配套成熟!近地铁！,松江泗泾古楼公路1858弄,81.84㎡,22361元/㎡,2020年建造,2室2厅1卫,高层(共14层),183万,南北满五年近地铁次新房,南北
684a72b4c11929bdd1fcf19c,贝尚湾联排溪谷墅，开发商豪装样板房，地下到地上有直达电梯,松江九亭沪亭北路338弄,263.73㎡,83419元/㎡,2015年建造,5室2厅5卫,共1层,2200万,南近地铁车位充足,南
684a72b4c11929bdd1fcf19d,保利西子湾 带电梯 正南朝向 大两居 商圈成熟 高楼层视野好,松江松江大学城广富林路1188弄,89.95㎡,41023元/㎡,2010年建造,2室2厅1卫,高层(共18层),369万,南满五年近地铁绿化率高,南
684a72b5c11929bdd1fcf19e,九亭明珠苑(公寓住宅) 中间楼层 税费干净 产权清晰 朝南,"松江九亭虬泾路99弄21号,63号,132-154号,九亭大街318弄1-10号,29-46号",136.37㎡,35052元/㎡,2008年建造,3室2厅2卫,共4层,478万,南满五年近地铁,南
684a72b5c11929bdd1fcf19f,此房不看后悔，送全新装修，南北直通大两房，出门即是商业,松江松江大学城广富林路1599弄,103.37㎡,37536元/㎡,2010年建造,2室2厅1卫,高层(共14层),388万,南近地铁,南
684a72b5c11929bdd1fcf1a0,改善型大户型，宽敞空间，满足全家居住需求！,松江泗泾古楼公路1858弄,97.93㎡,23487元/㎡,2022年建造,3室2厅1卫,中层(共11层),230万,南北满五年近地铁次新房,南北
